timestamp,x,y,z,roll_deg,pitch_deg,yaw_deg
44953,0.1294054239988327,-0.06832370162010193,0.32692331075668335,0.11668945103883743,0.326115220785141,-0.6110416054725647
45003,0.12817029654979706,-0.06708624213933945,0.3277759850025177,0.27329155802726746,0.4316900372505188,-0.612478494644165
45053,0.12816083431243896,-0.06480377167463303,0.3287125825881958,0.41915521025657654,0.5174201130867004,-0.5946913957595825
45103,0.13117533922195435,-0.05772458389401436,0.32927581667900085,0.4698837995529175,0.4887481927871704,-0.5993448495864868
45153,0.13192717730998993,-0.05515073984861374,0.3299518823623657,0.5356504321098328,0.3912294805049896,-0.593693733215332
45203,0.1334271878004074,-0.052457187324762344,0.3278799057006836,0.6820468306541443,0.3914400339126587,-0.5685771107673645
45253,0.13330964744091034,-0.051762692630290985,0.32769787311553955,0.7692374587059021,0.3511015772819519,-0.5194750428199768
45303,0.13454453647136688,-0.0513622872531414,0.3278047442436218,0.6745710968971252,0.3183501064777374,-0.4764328896999359
45353,0.1362529993057251,-0.050252992659807205,0.32851725816726685,0.5295504331588745,-0.6621755361557007,-0.45059123635292053
45403,0.13548944890499115,-0.04868121072649956,0.3301067352294922,0.5898158550262451,-2.9716598987579346,-0.42348551750183105
45453,0.13457059860229492,-0.04798606410622597,0.32979267835617065,0.42243319749832153,-4.304935932159424,-0.38233277201652527
45503,0.13692335784435272,-0.047982458025217056,0.329738050699234,0.34367793798446655,-5.06534481048584,-0.39380356669425964
45553,0.1432020366191864,-0.0465153306722641,0.33084866404533386,0.20720961689949036,-5.199215888977051,-0.4055701196193695
45603,0.15282075107097626,-0.04633541777729988,0.33199381828308105,0.0687565952539444,-5.103806495666504,-0.4723665714263916
45653,0.163703054189682,-0.046565763652324677,0.3335547149181366,-0.02091182768344879,-4.545425891876221,-0.5503903031349182
45703,0.17660559713840485,-0.045701995491981506,0.3335423171520233,-0.12759800255298615,-3.822509288787842,-0.5929386615753174
45753,0.19038088619709015,-0.044369712471961975,0.333818256855011,-0.088566355407238,-2.956911087036133,-0.6424477100372314
45803,0.20642897486686707,-0.04267033189535141,0.33533772826194763,-0.12684430181980133,-2.085536003112793,-0.6821312308311462
45853,0.2252592146396637,-0.04138585552573204,0.33542656898498535,0.01388472504913807,-1.3046858310699463,-0.7685922980308533
45903,0.23970666527748108,-0.03712233901023865,0.33406195044517517,0.0580342598259449,-0.5027403831481934,-0.8315073251724243
45953,0.2579367160797119,-0.03592843934893608,0.33440548181533813,0.2158050239086151,-0.004460387863218784,-0.8928090333938599
46003,0.27417197823524475,-0.03406635671854019,0.3347378075122833,0.33949360251426697,0.3841884732246399,-0.9403378963470459
46053,0.29150909185409546,-0.03338184207677841,0.3368876576423645,0.40094196796417236,0.6953699588775635,-0.987025797367096
46103,0.30616897344589233,-0.02955651469528675,0.3366016745567322,0.47749173641204834,0.82199627161026,-1.0549887418746948
46153,0.32207781076431274,-0.028505640104413033,0.3369757831096649,0.48985761404037476,0.8727821111679077,-1.0981303453445435
46203,0.340318888425827,-0.02623952366411686,0.3370799422264099,0.5508849024772644,0.7910699844360352,-1.1061227321624756
46253,0.35201939940452576,-0.02068667858839035,0.33671823143959045,0.46644020080566406,0.7722789645195007,-1.0845738649368286
46303,0.3706074059009552,-0.02029084973037243,0.3359653353691101,0.5898898243904114,0.5641793012619019,-1.0672048330307007
46353,0.38357633352279663,-0.01981673762202263,0.3359430432319641,0.5536644458770752,0.41115421056747437,-1.0146129131317139
46403,0.3978533148765564,-0.016823487356305122,0.3378991186618805,0.5592392683029175,0.24723738431930542,-0.9883863925933838
46453,0.4099445044994354,-0.014098463580012321,0.3379151225090027,0.5025147199630737,0.057710200548172,-0.9865725040435791
46503,0.4277237057685852,-0.015504913404583931,0.3362683355808258,0.507163941860199,-0.16325485706329346,-0.9364346861839294
46553,0.4430733621120453,-0.014209049753844738,0.335419625043869,0.4904705286026001,-0.21868835389614105,-0.8635568022727966
46603,0.45395469665527344,-0.013897874392569065,0.3353615403175354,0.4058340787887573,-0.17570443451404572,-0.8028607964515686
46653,0.4715174436569214,-0.013159451074898243,0.33586445450782776,0.33280670642852783,-0.21998916566371918,-0.7744899988174438
46703,0.48387372493743896,-0.011983024887740612,0.3363494873046875,0.1981104016304016,-0.11007840186357498,-0.6972314119338989
46753,0.4987514317035675,-0.010367516428232193,0.3367883861064911,0.19850285351276398,-0.1601729393005371,-0.6825324892997742
46803,0.5125821232795715,-0.01016614306718111,0.3370315134525299,0.11916698515415192,-0.2065391093492508,-0.6830629110336304
46853,0.5279763340950012,-0.008898389525711536,0.33709782361984253,0.16548565030097961,-0.21428698301315308,-0.6610053181648254
46903,0.5425827503204346,-0.008947286754846573,0.33653724193573,0.13158254325389862,-0.20417848229408264,-0.6762279868125916
46953,0.5578892827033997,0.008931088261306286,0.3370019495487213,-0.07160675525665283,-0.21206939220428467,-0.6330216526985168
47003,0.5745295286178589,0.007511330768465996,0.3373993933200836,0.18844133615493774,-0.2063807100057602,-0.6134452223777771
47053,0.5895973443984985,0.009108344092965126,0.3386516273021698,0.547476589679718,-0.17489860951900482,-0.609310507774353
47103,0.6047764420509338,0.009034051559865475,0.33900779485702515,0.7105454206466675,-0.08062726259231567,-0.5838603973388672
47153,0.6204404234886169,0.008788004517555237,0.3381654620170593,0.8043647408485413,-0.01605246029794216,-0.5977584719657898
47203,0.6342913508415222,0.00856993068009615,0.33736664056777954,0.696945309638977,0.05349308252334595,-0.5606907606124878
47253,0.650455892086029,0.00975448451936245,0.33543896675109863,0.6164052486419678,-0.017332760617136955,-0.5416629314422607
47303,0.6612021327018738,0.01236789021641016,0.3342762589454651,0.42982128262519836,0.09968657046556473,-0.4690327048301697
47353,0.6824470162391663,0.010027415119111538,0.334079384803772,0.3969389796257019,-0.010296887718141079,-0.4080394208431244
47403,0.6964501738548279,0.008477474562823772,0.3329497277736664,0.29308366775512695,0.003336807945743203,-0.36891797184944153
47453,0.7137531638145447,0.0077174752950668335,0.33278465270996094,0.05792619660496712,0.06070404499769211,-0.3022969663143158
47503,0.7284209728240967,0.007572830654680729,0.33381181955337524,-0.03439556434750557,0.09101838618516922,-0.2564990818500519
47553,0.7450215220451355,0.006812726147472858,0.3335745632648468,-0.16559691727161407,0.15551996231079102,-0.2010883390903473
47603,0.759497880935669,0.006219657603651285,0.33329638838768005,-0.1955447942018509,0.1753462255001068,-0.19649720191955566
47653,0.7773838043212891,0.00716768903657794,0.3321494460105896,-0.2920176386833191,0.1687387228012085,-0.15838949382305145
47703,0.7920988202095032,0.007312313187867403,0.3332056999206543,-0.23503293097019196,0.21650658547878265,-0.180166557431221
47753,0.8066070675849915,0.008169523440301418,0.33395278453826904,-0.1665884256362915,0.23814725875854492,-0.19396936893463135
47803,0.8239229917526245,0.00906695332378149,0.33354103565216064,-0.14363828301429749,0.21043549478054047,-0.199709951877594
47853,0.8390169739723206,0.010851525701582432,0.33267438411712646,-0.007320092059671879,0.22059263288974762,-0.21466360986232758
47903,0.8533712029457092,0.012657799758017063,0.33062154054641724,-0.03026900254189968,0.2431432008743286,-0.23976916074752808
47953,0.8698757886886597,0.0147800138220191,0.3292352855205536,0.16510875523090363,0.18055497109889984,-0.2635193169116974
48003,0.8847643136978149,0.011418110691010952,0.329402357339859,0.33612096309661865,0.21317139267921448,-0.3021906614303589
48053,0.9039438366889954,0.020216476172208786,0.32939213514328003,0.30011215806007385,0.13780513405799866,-0.315172016620636
48103,0.9183154106140137,0.023070601746439934,0.32964593172073364,0.4469098150730133,0.16563327610492706,-0.36405810713768005
48153,0.9356821179389954,0.024723242968320847,0.32982271909713745,0.4726502299308777,0.22522349655628204,-0.38396793603897095
48203,0.9502332210540771,0.027395324781537056,0.3299694359302521,0.6102117896080017,0.11441072076559067,-0.43708309531211853
48253,0.9677590727806091,0.02924586646258831,0.3308655619621277,0.5849945545196533,0.15566375851631165,-0.4552469849586487
48303,0.9834954142570496,0.03217548131942749,0.33098727464675903,0.6206580996513367,0.1440558135509491,-0.4916122853755951
48353,0.9871708154678345,0.020131869241595268,0.3315367102622986,0.804612934589386,0.3767125904560089,-0.5118252635002136
48403,1.0047259330749512,0.020398933440446854,0.33068516850471497,0.537375807762146,0.150331512093544,-0.5498450994491577
48453,1.019624948501587,0.022463010624051094,0.3301538825035095,0.21170134842395782,-0.045218877494335175,-0.5350377559661865
48503,1.0360045433044434,0.023729804903268814,0.3292865753173828,0.029836295172572136,-0.15281544625759125,-0.5486634373664856
48553,1.052837610244751,0.025069566443562508,0.32918402552604675,-0.14606419205665588,-0.14674094319343567,-0.5208616256713867
48603,1.070631742477417,0.02665831334888935,0.32981759309768677,-0.11643850058317184,-0.11676457524299622,-0.5305378437042236
48653,1.0897667407989502,0.02938653528690338,0.33064383268356323,-0.14979568123817444,-0.046843647956848145,-0.5610899329185486
48703,1.1096388101577759,0.02984296716749668,0.3290955722332001,0.020955447107553482,0.0762053057551384,-0.6045193672180176
48753,1.1246075630187988,0.033754702657461166,0.3288799822330475,0.06019102409482002,0.30700281262397766,-0.5925876498222351
48803,1.1401050090789795,0.036767199635505676,0.3273845314979553,0.18241988122463226,0.47141823172569275,-0.546392023563385
48853,1.1605126857757568,0.03883783891797066,0.3263261914253235,0.35231664776802063,0.4028047025203705,-0.514906644821167
48903,1.1782121658325195,0.04159821569919586,0.3262287378311157,0.3938428461551666,0.521945059299469,-0.449483722448349
48953,1.199280023574829,0.04475531354546547,0.32588133215904236,0.5646249055862427,0.4882161319255829,-0.41428694128990173
49003,1.2114474773406982,0.045984897762537,0.3251436650753021,0.5832523107528687,0.587364673614502,-0.35717758536338806
49053,1.2190569639205933,0.034721579402685165,0.3245615065097809,0.8743077516555786,0.618689775466919,-0.3503606617450714
49103,1.2334504127502441,0.03536061942577362,0.3255268633365631,0.715040385723114,0.6069018840789795,-0.329253226518631
49153,1.25,0.03763282299041748,0.3252822458744049,0.4240301549434662,0.25663530826568604,-0.2887918949127197
49203,1.2663458585739136,0.03764541447162628,0.3261474072933197,0.17122069001197815,0.09467119723558426,-0.27722442150115967
49253,1.2824620008468628,0.03880387917160988,0.3257603645324707,0.007370182313024998,-0.04080986604094505,-0.2630830407142639
49303,1.3023388385772705,0.04063131660223007,0.32582420110702515,-0.1177583783864975,-0.08308304101228714,-0.24963583052158356
49353,1.3167287111282349,0.042900390923023224,0.3244427442550659,-0.10398558527231216,-0.007418408058583736,-0.2907143533229828
49403,1.3313854932785034,0.043977122753858566,0.32355353236198425,-0.02575157769024372,0.09631092101335526,-0.29914072155952454
49453,1.3560905456542969,0.04708855599164963,0.32202112674713135,0.10664006322622299,0.05387425795197487,-0.32519009709358215
49503,1.3718329668045044,0.049076762050390244,0.3213218152523041,0.17458783090114594,0.10833658277988434,-0.33230194449424744
49553,1.390067458152771,0.051269855350255966,0.3208121955394745,0.22789223492145538,0.3644704818725586,-0.2860964238643646
49603,1.4055442810058594,0.053579505532979965,0.3217615485191345,0.25716519355773926,2.4721062183380127,-0.20653097331523895
49653,1.424269437789917,0.055140405893325806,0.3212089240550995,0.2459375411272049,4.3289475440979,-0.15902025997638702
49703,1.437954306602478,0.058195047080516815,0.3230399787425995,0.2841740548610687,5.356480121612549,-0.10806815326213837
49753,1.4405200481414795,0.056137096136808395,0.32190608978271484,0.3996574580669403,5.894088268280029,-0.07930058985948563
49803,1.4690699577331543,0.06825446337461472,0.32364726066589355,0.34604611992836,5.581453323364258,0.04734967648983002
49853,1.4783357381820679,0.07090648263692856,0.3238036334514618,0.4690712094306946,5.326183795928955,0.09806236624717712
49903,1.4862384796142578,0.0751153901219368,0.32514744997024536,0.5005985498428345,4.833240985870361,0.1929522454738617
49953,1.492539882659912,0.07814014703035355,0.32405051589012146,0.7283334732055664,4.011419296264648,0.2644138038158417
50003,1.4960964918136597,0.08549797534942627,0.3227182924747467,0.6709332466125488,3.2725868225097656,0.369229793548584
50053,1.4992046356201172,0.08832071721553802,0.32079625129699707,0.7576757669448853,2.472529888153076,0.41436323523521423
50103,1.4998376369476318,0.09130445122718811,0.3202854096889496,0.8080084919929504,1.7603330612182617,0.47722503542900085
50153,1.5033601522445679,0.09526004642248154,0.32008230686187744,0.8668724298477173,1.0337791442871094,0.5048690438270569
50203,1.503376841545105,0.09719153493642807,0.31942400336265564,0.8456596732139587,0.6427665948867798,0.571414053440094
50253,1.5034146308898926,0.10053922981023788,0.3189089596271515,0.8680176138877869,0.2828907072544098,0.7544978260993958
50303,1.5058053731918335,0.10199383646249771,0.3174441456794739,0.7185031175613403,0.056655675172805786,1.2058677673339844
50353,1.5103461742401123,0.10388738662004471,0.3160160183906555,0.7164800763130188,-0.11484619975090027,1.8309025764465332
50403,1.5164235830307007,0.10539848357439041,0.31574681401252747,0.5693637132644653,-0.06344777345657349,2.6510355472564697
50453,1.5217739343643188,0.10496771335601807,0.3161739408969879,0.496115505695343,0.06647726893424988,3.6751115322113037
50503,1.5280441045761108,0.1049284115433693,0.31766584515571594,0.37084102630615234,0.2261616438627243,4.741240501403809
50553,1.5307362079620361,0.10585246980190277,0.32001399993896484,0.23833666741847992,0.48550891876220703,5.9609785079956055
50603,1.538739562034607,0.10624350607395172,0.3202061653137207,0.07755814492702484,0.6359279751777649,7.237588405609131
50653,1.542905569076538,0.10669762641191483,0.31955185532569885,-0.0538829080760479,0.7510220408439636,8.613326072692871
50703,1.550146460533142,0.10604927688837051,0.3201878070831299,-0.20645169913768768,0.8196959495544434,10.009416580200195
50753,1.554107666015625,0.10726624727249146,0.32138943672180176,-0.133548766374588,0.8977493643760681,11.436951637268066
50803,1.5572742223739624,0.10801663994789124,0.32190126180648804,-0.19578588008880615,1.0137183666229248,12.895682334899902
50853,1.5649296045303345,0.10963144898414612,0.32129213213920593,-0.19487063586711884,0.9771578907966614,14.360466957092285
50903,1.567237138748169,0.11050187051296234,0.3226517140865326,-0.30279654264450073,1.0431102514266968,15.866989135742188
50953,1.567826747894287,0.11201920360326767,0.3234393298625946,-0.22922629117965698,1.1029554605484009,17.33193588256836
51003,1.5725586414337158,0.11321823298931122,0.32241424918174744,-0.21518883109092712,0.9765802025794983,18.86928367614746
51053,1.5682798624038696,0.11522945761680603,0.3188677728176117,-0.05402814596891403,0.9901757836341858,20.428457260131836
51103,1.5763893127441406,0.11901899427175522,0.318016916513443,0.050729863345623016,0.7358565330505371,22.002742767333984
51153,1.577521562576294,0.12272807210683823,0.31715142726898193,0.1091141626238823,0.7097052931785583,23.59107208251953
51203,1.5795109272003174,0.12443872541189194,0.31792622804641724,0.19798630475997925,0.6045872569084167,25.184831619262695
51253,1.5802013874053955,0.1267106682062149,0.31764060258865356,0.2555358111858368,0.5203800201416016,26.77194595336914
51303,1.575522780418396,0.1334971785545349,0.3178621232509613,0.21971561014652252,0.5812578797340393,28.340978622436523
51353,1.57576322555542,0.13602374494075775,0.3192112445831299,0.34626665711402893,0.3487531542778015,29.92518424987793
51403,1.5779567956924438,0.13755281269550323,0.3193228840827942,0.4945569932460785,0.30042925477027893,31.527488708496094
51453,1.5776004791259766,0.13819073140621185,0.31833747029304504,0.5050597190856934,0.18716610968112946,33.059879302978516
51503,1.5558830499649048,0.15011978149414062,0.31682050228118896,0.2781962454319,0.23949262499809265,34.66496658325195
51553,1.556807518005371,0.15231306850910187,0.31658804416656494,0.8058326244354248,0.08293525874614716,36.28670120239258
51603,1.559715747833252,0.1553674340248108,0.3165602385997772,0.9784936904907227,-0.06175578013062477,37.90316390991211
51653,1.56218683719635,0.15423743426799774,0.317477822303772,1.1222825050354004,-0.06336571276187897,39.468196868896484
51703,1.5724509954452515,0.15475888550281525,0.31697431206703186,1.0269732475280762,-0.04112764820456505,41.05099868774414
51753,1.5778038501739502,0.15412819385528564,0.3168659508228302,0.7397060394287109,0.05973730608820915,42.58356857299805
51803,1.5799133777618408,0.1558050811290741,0.31645503640174866,0.3771111071109772,0.2554001808166504,44.17428207397461
51853,1.5868701934814453,0.15414658188819885,0.31689125299453735,0.05746792256832123,0.3737887442111969,45.767330169677734
51903,1.5910828113555908,0.15490981936454773,0.3168112337589264,-0.18442457914352417,0.5118529200553894,47.32929992675781
51953,1.5984872579574585,0.15840376913547516,0.31804507970809937,-0.41545283794403076,0.4725213050842285,48.88494873046875
52003,1.601547360420227,0.16036823391914368,0.31723377108573914,-0.6280956268310547,0.6528777480125427,50.42910385131836
52053,1.6064972877502441,0.1636745035648346,0.3164266347885132,-0.6457340717315674,0.6753907799720764,51.983245849609375
52103,1.6087652444839478,0.16520065069198608,0.316005140542984,-0.8564767241477966,0.8638238310813904,53.57851028442383
52153,1.614952564239502,0.17034755647182465,0.3156822919845581,-0.8498213887214661,0.8239233493804932,55.176124572753906
52203,1.6167912483215332,0.17352935671806335,0.3151671588420868,-0.9445032477378845,0.9689254760742188,56.834537506103516
52253,1.6145447492599487,0.1775536686182022,0.31472861766815186,-0.9390668869018555,0.8633100986480713,58.46864318847656
52303,1.6186349391937256,0.18094362318515778,0.3164905905723572,-0.8019720911979675,0.8530933260917664,60.07644271850586
52353,1.616934061050415,0.183667853474617,0.31692883372306824,-0.5479950904846191,0.7962690591812134,61.6605339050293
52403,1.615814208984375,0.18694308400154114,0.3155151605606079,-0.3021385967731476,0.8330413103103638,63.205909729003906
52453,1.6108192205429077,0.19198660552501678,0.31560760736465454,-0.011574632488191128,0.7966375946998596,64.81412506103516
52503,1.6084545850753784,0.1949273943901062,0.31489837169647217,0.2117731273174286,0.8101556897163391,66.3934555053711
52553,1.603684902191162,0.19726966321468353,0.31480780243873596,0.4831385314464569,0.7493084669113159,67.93763732910156
52603,1.6029318571090698,0.1983046680688858,0.31486278772354126,0.7614269256591797,0.7739149332046509,69.52344512939453
52653,1.59671151638031,0.20261389017105103,0.31432607769966125,0.8358345627784729,0.6943974494934082,71.14102935791016
52703,1.5938705205917358,0.2042815387248993,0.3149621784687042,1.0189927816390991,0.5448760986328125,72.73633575439453
52753,1.5926986932754517,0.20455779135227203,0.3145424425601959,0.9932060241699219,0.48179635405540466,74.39144897460938
52803,1.5940251350402832,0.21040035784244537,0.3166150152683258,1.0012764930725098,0.23986950516700745,76.02113342285156
52853,1.5904178619384766,0.20966067910194397,0.31789714097976685,0.8575975894927979,0.31091704964637756,77.61109161376953
52903,1.5907968282699585,0.2111162394285202,0.3177509903907776,0.729084849357605,0.27431079745292664,79.19921112060547
52953,1.5817385911941528,0.2131078690290451,0.3176983892917633,0.7091116905212402,0.24784325063228607,80.71634674072266
53003,1.579776644706726,0.21290132403373718,0.31693536043167114,0.7684299945831299,0.21635983884334564,82.06884002685547
53053,1.5791137218475342,0.2143610715866089,0.31523600220680237,0.8086715936660767,0.09107159078121185,83.17735290527344
53103,1.5790363550186157,0.21693739295005798,0.315374493598938,0.7270969748497009,0.0006244956748560071,84.09256744384766
53153,1.5885494947433472,0.19662491977214813,0.3133419156074524,0.8654161095619202,0.33512377738952637,84.76261901855469
53203,1.5903809070587158,0.2070803940296173,0.3131906986236572,0.515648365020752,0.09208203107118607,85.23914337158203
53253,1.5948445796966553,0.2079627364873886,0.3112040162086487,0.10997358709573746,-0.007684279233217239,85.56858825683594
53303,1.5984179973602295,0.20917271077632904,0.3101598918437958,-0.2137400507926941,-0.06692961603403091,85.73262023925781
53353,1.595644474029541,0.21133041381835938,0.3073279857635498,-0.668404757976532,-1.5961672067642212,85.78507995605469
53403,1.595746397972107,0.2132473587989807,0.3044428825378418,-0.6277632117271423,-3.5399417877197266,85.76834869384766
53453,1.595775842666626,0.21289801597595215,0.3020096719264984,-0.6912282109260559,-4.603288173675537,85.78900909423828
53503,1.5910829305648804,0.2180965542793274,0.3014591336250305,-0.6367628574371338,-5.103992938995361,85.7086410522461
53553,1.5932270288467407,0.2275427132844925,0.29915371537208557,-0.40728455781936646,-5.07200288772583,85.63130187988281
53603,1.5894125699996948,0.23846973478794098,0.2996842861175537,-0.22853843867778778,-4.730870723724365,85.50360870361328
53653,1.5898122787475586,0.252107173204422,0.29907119274139404,-0.009195303544402122,-4.094237804412842,85.34053039550781
53703,1.5829977989196777,0.2637281119823456,0.2993130683898926,0.1694706827402115,-3.193183183670044,85.1673355102539
53753,1.5804606676101685,0.2809464633464813,0.2986569404602051,0.5008638501167297,-2.3273141384124756,85.02815246582031
53803,1.579736590385437,0.2966073155403137,0.2988152503967285,0.7140843272209167,-1.3862968683242798,84.8310317993164
53853,1.5751441717147827,0.3167966306209564,0.2985250651836395,0.8701056241989136,-0.6142699718475342,84.62040710449219
53903,1.5762488842010498,0.33326423168182373,0.29850441217422485,1.0466266870498657,0.08894425630569458,84.44660186767578
53953,1.5765234231948853,0.3494430482387543,0.30004122853279114,0.940987229347229,0.6355505585670471,84.21546936035156
54003,1.5775865316390991,0.3668149709701538,0.30261850357055664,0.9222021698951721,0.8882548213005066,83.9181137084961
54053,1.5789134502410889,0.3829200863838196,0.305677592754364,0.8330659866333008,1.0079892873764038,83.60709381103516
54103,1.5807666778564453,0.4002942144870758,0.3073387145996094,0.8612911701202393,0.9830112457275391,83.35587310791016
54153,1.58204185962677,0.41375070810317993,0.30980706214904785,0.8338121771812439,0.818623423576355,83.1591567993164
54203,1.5814772844314575,0.4251338243484497,0.310078889131546,0.612665057182312,0.6861118078231812,83.08519744873047
54253,1.5861929655075073,0.4417964220046997,0.3101738393306732,0.5682007670402527,0.335159569978714,83.0434341430664
54303,1.5890889167785645,0.45583558082580566,0.30906254053115845,0.4505341947078705,0.1195525974035263,83.05751037597656
54353,1.5922120809555054,0.4715198874473572,0.3081757724285126,0.34423694014549255,-0.07093434035778046,83.10638427734375
54403,1.594020962715149,0.48531004786491394,0.3076961934566498,0.22023288905620575,-0.09671986848115921,83.16515350341797
54453,1.5982223749160767,0.500042200088501,0.3070845305919647,0.03163612261414528,-0.08575812727212906,83.2830581665039
54503,1.6002939939498901,0.5136520862579346,0.3072344660758972,-0.15010157227516174,-0.058997951447963715,83.39778137207031
54553,1.6032583713531494,0.52793288230896,0.30657872557640076,-0.40810444951057434,-0.03293391689658165,83.52267456054688
